timestamp,link_id,latency_ms,jitter_ms,packet_loss_pct,bandwidth_util_pct,rtt_ms
1775502775.422,satellite-backup,45.191,13.953,0.2458,28.58,104.654
1775502781.124,satellite-backup,39.011,13.46,0.24187,28.1,89.636
1775502786.84,satellite-backup,40.029,10.521,0.22524,31.27,91.712
1775502792.568,satellite-backup,37.708,9.455,0.22584,34.08,87.931
1775502798.284,satellite-backup,44.169,11.547,0.14625,30.4,100.912
1775502803.955,satellite-backup,37.437,13.64,0.17784,29.71,85.688
1775502809.641,satellite-backup,46.694,9.642,0.22217,31.97,107.219
1775502815.348,satellite-backup,51.339,9.328,0.23555,25.44,118.909
1775502821.065,satellite-backup,46.597,10.008,0.16897,23.84,106.623
1775502826.777,satellite-backup,52.461,6.092,0.05859,24.58,120.12
1775502832.478,satellite-backup,46.099,6.759,0.03517,30.01,105.992
1775502838.157,satellite-backup,34.564,7.92,0.14049,25.99,80.07
1775502843.863,satellite-backup,33.955,5.651,0.23649,24.8,78.461
1775502849.637,satellite-backup,44.39,4.747,0.2459,23.26,102.394
1775502855.348,satellite-backup,44.402,3.331,0.32419,24.01,101.584
1775502861.047,satellite-backup,54.367,1.562,0.30708,23.47,124.487
1775502866.712,satellite-backup,41.096,5.763,0.37647,28.95,94.073
1775502872.407,satellite-backup,47.199,7.084,0.3192,27.65,108.665
1775502878.112,satellite-backup,42.051,8.422,0.25733,23.99,96.447
1775502883.774,satellite-backup,42.541,7.891,0.28999,28.02,98.298
1775502889.468,satellite-backup,48.516,9.897,0.15397,30.61,111.74
1775502895.159,satellite-backup,47.526,7.541,0.28054,32.43,110.494
1775502900.862,satellite-backup,52.503,7.948,0.2178,28.45,121.315
1775502906.553,satellite-backup,41.017,8.701,0.46475,33.11,94.467
1775502912.212,satellite-backup,40.742,13.873,0.53387,27.81,93.912
1775502917.891,satellite-backup,64.164,15.216,0.71563,28.11,148.432
1775502923.557,satellite-backup,59.737,18.163,1.17282,21.77,137.133
1775502929.224,satellite-backup,56.513,19.632,1.42698,22.72,129.856
1775502935.009,satellite-backup,54.628,17.412,1.79103,21.56,125.872
1775502940.689,satellite-backup,71.158,17.259,2.03699,16.95,163.949
1775502946.416,satellite-backup,84.168,17.123,2.41503,25.44,193.88
1775502952.117,satellite-backup,96.004,16.47,2.83474,22.98,221.043
1775502957.776,satellite-backup,91.986,22.329,3.34195,29.79,211.451
1775502963.514,satellite-backup,89.664,22.706,3.68308,26.06,206.267
1775502969.229,satellite-backup,103.668,25.865,4.07339,22.82,237.758
1775502974.981,satellite-backup,104.792,24.686,4.30599,25.25,241.298
1775502980.683,satellite-backup,114.318,26.915,4.69929,19.65,263.36
1775502986.35,satellite-backup,122.091,28.634,5.08667,25.03,280.632
1775502992.038,satellite-backup,130.421,31.327,5.45585,29.6,300.102
1775502997.717,satellite-backup,132.646,30.34,5.78642,27.39,305.723
1775503003.411,satellite-backup,139.054,31.219,6.19766,24.93,320.182
1775503009.093,satellite-backup,147.157,33.534,6.55157,32.3,338.401
1775503014.777,satellite-backup,156.905,36.738,6.90929,28.96,360.394
1775503020.516,satellite-backup,155.506,35.493,7.15958,29.13,358.213
1775503026.214,satellite-backup,152.406,40.246,7.50087,21.22,351.236
1775503031.888,satellite-backup,167.37,43.188,7.80804,26.09,385.011
1775503037.702,satellite-backup,168.706,44.451,8.0103,25.73,388.029
1775503043.374,satellite-backup,176.88,45.262,8.3795,23.3,406.792
1775503049.123,satellite-backup,182.482,45.584,8.5969,23.42,418.551
1775503054.8,satellite-backup,192.69,45.558,8.92543,26.17,443.353
1775503060.448,satellite-backup,189.943,47.038,9.14,27.3,436.611
1775503066.141,satellite-backup,193.107,50.0,9.43305,27.47,444.363
1775503071.862,satellite-backup,205.287,50.0,9.73268,25.88,472.06
1775503077.536,satellite-backup,205.377,48.383,10.09132,31.35,471.826
1775503083.207,satellite-backup,206.285,50.0,10.21374,26.63,474.219
1775503088.863,satellite-backup,209.776,50.0,10.38856,25.77,482.082
1775503094.553,satellite-backup,206.717,50.0,10.62947,26.36,475.81
1775503100.248,satellite-backup,215.89,50.0,10.92649,28.27,495.871
1775503106.003,satellite-backup,218.446,50.0,11.09882,32.62,502.613
1775503111.682,satellite-backup,224.552,50.0,11.33716,30.83,516.246
1775503117.454,satellite-backup,218.189,50.0,11.51831,35.3,501.769
1775503123.12,satellite-backup,224.244,50.0,11.48487,39.34,516.192
1775503128.845,satellite-backup,233.08,50.0,11.67037,36.64,536.03
1775503134.551,satellite-backup,234.821,50.0,11.84884,28.61,540.674
1775503140.26,satellite-backup,236.283,50.0,11.94405,28.51,542.861
1775503145.976,satellite-backup,238.571,50.0,11.97861,34.9,548.456
1775503151.65,satellite-backup,242.633,50.0,12.02192,33.9,558.523
1775503157.389,satellite-backup,232.623,50.0,12.25448,31.63,535.568
1775503163.06,satellite-backup,232.995,50.0,12.34185,31.21,535.969
1775503168.751,satellite-backup,232.409,50.0,12.40428,31.92,534.582
1775503174.587,satellite-backup,223.437,50.0,12.42907,32.05,514.673
1775503180.27,satellite-backup,223.258,50.0,12.47286,28.65,513.516
1775503186.063,satellite-backup,219.497,50.0,12.43003,24.43,505.117
1775503191.735,satellite-backup,225.733,50.0,12.57367,26.16,518.12
1775503197.411,satellite-backup,228.507,50.0,12.5171,26.99,525.77
1775503203.186,satellite-backup,231.496,50.0,12.45476,24.23,532.016
1775503208.862,satellite-backup,234.208,50.0,12.52075,26.76,538.465
1775503214.622,satellite-backup,237.26,50.0,12.46723,32.24,546.372
1775503220.305,satellite-backup,223.857,50.0,12.43624,28.48,514.61
1775503226.157,satellite-backup,220.288,50.0,12.32017,26.24,507.293
1775503231.838,satellite-backup,226.828,50.0,12.30374,23.86,521.776
1775503237.612,satellite-backup,217.669,50.0,12.16237,35.57,500.137
1775503243.273,satellite-backup,214.67,50.0,11.97153,32.68,493.898
1775503248.953,satellite-backup,216.403,50.0,12.03387,30.72,498.494
1775503254.678,satellite-backup,218.24,50.0,11.78882,33.5,501.669
1775503260.39,satellite-backup,218.413,50.0,11.65586,27.2,502.527
1775503266.151,satellite-backup,226.041,50.0,11.7008,25.46,520.231
1775503271.798,satellite-backup,225.35,50.0,11.57221,20.93,518.764
1775503277.52,satellite-backup,224.01,50.0,11.40616,30.13,515.411
1775503283.231,satellite-backup,220.154,50.0,11.24345,30.83,506.491
1775503288.913,satellite-backup,222.76,50.0,11.01673,31.86,511.474
1775503294.685,satellite-backup,214.437,50.0,10.7403,33.03,492.873
1775503300.367,satellite-backup,205.676,50.0,10.56379,32.91,472.729
1775503306.075,satellite-backup,206.819,50.0,10.39391,31.89,475.757
1775503311.756,satellite-backup,201.779,49.284,10.16902,24.71,464.216
1775503317.597,satellite-backup,192.332,47.705,9.83391,25.87,442.737
1775503323.275,satellite-backup,198.834,45.124,9.55848,25.64,457.043
1775503328.961,satellite-backup,199.286,48.685,9.32435,27.06,458.365
1775503334.755,satellite-backup,190.381,46.213,9.09499,25.02,437.853
1775503340.426,satellite-backup,172.478,45.292,8.86041,25.85,396.456
1775503346.185,satellite-backup,169.492,46.142,8.51925,28.13,390.282
1775503351.891,satellite-backup,159.31,45.038,8.19077,22.96,366.632
1775503357.734,satellite-backup,155.373,43.162,7.81346,26.18,357.706
1775503363.427,satellite-backup,153.133,40.664,7.54052,28.76,353.109
1775503369.153,satellite-backup,155.271,36.801,7.2764,24.06,356.467
1775503374.981,satellite-backup,137.164,34.73,6.97141,20.91,315.12
1775503380.742,satellite-backup,136.585,32.415,6.53041,22.36,314.326
1775503386.416,satellite-backup,132.936,32.731,6.19469,27.87,304.761
1775503392.202,satellite-backup,127.411,31.184,5.84946,33.7,291.979
1775503397.954,satellite-backup,126.83,34.197,5.52687,31.32,291.491
1775503403.645,satellite-backup,124.819,31.618,5.16728,31.72,287.933
1775503409.353,satellite-backup,112.301,28.944,4.76907,29.73,257.788
1775503415.04,satellite-backup,113.937,25.882,4.52479,31.13,260.662
1775503420.744,satellite-backup,111.947,24.171,4.14653,28.91,256.677
1775503426.418,satellite-backup,109.632,23.651,3.81732,31.62,252.213
1775503432.245,satellite-backup,101.072,19.49,3.50632,33.59,232.13
1775503437.934,satellite-backup,91.286,20.377,2.97706,33.49,210.812
1775503443.661,satellite-backup,93.682,20.896,2.57386,36.51,215.852
1775503449.375,satellite-backup,85.007,16.88,2.32938,32.72,195.721
1775503455.067,satellite-backup,76.762,16.157,1.88959,35.06,177.081
1775503460.747,satellite-backup,81.126,11.531,1.50905,33.31,186.551
1775503466.434,satellite-backup,69.008,10.049,1.16738,26.95,158.204
1775503472.176,satellite-backup,69.412,9.451,0.93359,30.14,159.393
1775503477.868,satellite-backup,68.06,8.559,0.64801,35.47,156.339
1775503483.55,satellite-backup,66.01,7.443,0.46632,31.64,151.994
1775503489.275,satellite-backup,62.486,10.352,0.47528,28.1,143.687
1775503494.939,satellite-backup,59.073,10.519,0.37361,24.12,135.628
1775503500.621,satellite-backup,51.125,12.26,0.20516,24.92,117.35
1775503506.3,satellite-backup,53.678,14.669,0.25805,28.07,122.994
1775503512.005,satellite-backup,58.97,12.691,0.3472,18.49,135.545
1775503517.791,satellite-backup,53.085,11.822,0.16504,20.79,122.025
1775503523.459,satellite-backup,52.015,10.756,0.12265,20.67,118.759
1775503529.127,satellite-backup,52.169,11.967,0.07304,25.36,119.767
1775503534.783,satellite-backup,49.702,9.935,0.14682,20.58,114.366
1775503540.449,satellite-backup,45.021,10.761,0.11742,24.17,102.792
1775503546.153,satellite-backup,46.752,9.426,0.1003,26.64,108.118
1775503551.852,satellite-backup,44.842,13.882,0.14138,28.79,103.226
1775503557.697,satellite-backup,37.014,12.88,0.13484,32.59,85.365
1775503563.389,satellite-backup,39.455,10.333,0.05437,29.39,90.591
1775503569.065,satellite-backup,34.001,9.302,0.11794,29.98,77.551
1775503574.822,satellite-backup,45.177,8.491,0.11498,29.23,103.474
1775503580.468,satellite-backup,45.665,8.389,0.22891,27.7,105.373
1775503586.194,satellite-backup,43.513,10.937,0.10291,33.59,100.431
1775503591.898,satellite-backup,47.427,12.55,0.06494,32.92,109.06
1775503597.688,satellite-backup,52.96,11.874,0.1744,32.52,120.898
1775503603.374,satellite-backup,57.907,10.501,0.13725,28.72,133.568
1775503609.101,satellite-backup,50.296,8.386,0.11256,29.96,116.4
1775503614.763,satellite-backup,50.269,7.326,0.09786,29.14,116.087
1775503620.444,satellite-backup,51.564,7.492,0.13224,26.11,118.609
1775503626.129,satellite-backup,53.362,7.005,0.0785,22.51,122.628
1775503631.806,satellite-backup,43.386,7.026,0.06376,28.42,98.954
1775503637.565,satellite-backup,50.356,8.188,0.01724,34.78,115.06
1775503643.257,satellite-backup,53.397,8.174,0.0442,34.77,122.697
1775503648.932,satellite-backup,58.185,10.425,0.04003,34.14,132.454
1775503654.655,satellite-backup,52.987,6.694,0.0,33.22,122.098
1775503660.359,satellite-backup,51.676,11.118,0.0175,30.18,119.449
1775503666.123,satellite-backup,45.205,9.754,0.07744,34.89,103.453
1775503671.778,satellite-backup,43.834,10.058,0.12873,28.45,100.934
1775503677.455,satellite-backup,48.17,12.837,0.16897,27.98,111.186
1775503683.149,satellite-backup,52.321,8.744,0.30682,21.89,120.297
1775503688.971,satellite-backup,60.039,4.496,0.35206,25.85,138.806
1775503694.649,satellite-backup,80.625,6.667,0.36364,27.78,184.448
1775503700.325,satellite-backup,72.912,12.287,0.19378,33.39,168.712
1775503706.155,satellite-backup,64.176,11.69,0.13493,33.0,147.436
1775503711.826,satellite-backup,64.741,11.141,0.11208,36.51,148.659
1775503717.552,satellite-backup,73.213,9.601,0.02889,30.23,167.979
1775503723.24,satellite-backup,71.96,11.081,0.06094,36.01,165.488
1775503728.911,satellite-backup,73.488,10.334,0.10503,27.91,169.206
1775503734.601,satellite-backup,62.251,10.778,0.32507,29.71,143.062
1775503740.324,satellite-backup,57.659,10.703,0.29751,30.6,131.858
1775503746.037,satellite-backup,52.702,11.348,0.31413,28.64,121.54
1775503751.724,satellite-backup,59.83,12.037,0.29622,21.32,137.908
1775503757.388,satellite-backup,61.057,9.552,0.31813,29.94,139.937
1775503763.172,satellite-backup,66.371,9.418,0.30174,30.12,152.397
1775503768.83,satellite-backup,60.766,10.142,0.38032,30.59,139.788
1775503774.511,satellite-backup,59.305,10.217,0.3138,32.38,136.287
1775503780.202,satellite-backup,63.553,13.132,0.35544,31.64,146.187
1775503785.895,satellite-backup,65.027,10.597,0.18678,29.71,149.981
1775503791.578,satellite-backup,50.854,9.338,0.30006,20.3,116.658
1775503797.275,satellite-backup,58.848,8.562,0.24505,23.42,134.802
1775503802.956,satellite-backup,53.811,7.822,0.1798,21.16,124.512
1775503808.681,satellite-backup,50.498,6.186,0.17172,26.09,115.688
1775503814.383,satellite-backup,45.118,4.689,0.1535,25.03,103.357
1775503820.042,satellite-backup,43.734,9.336,0.11593,27.29,100.578
1775503825.706,satellite-backup,43.257,10.707,0.17763,23.19,99.524
1775503831.4,satellite-backup,38.558,10.001,0.26243,22.3,88.736
1775503837.106,satellite-backup,50.42,7.545,0.1377,16.79,116.198
1775503842.801,satellite-backup,61.796,9.753,0.03844,23.81,141.981
1775503848.48,satellite-backup,52.019,8.987,0.01782,25.77,119.464
1775503854.2,satellite-backup,57.879,8.788,0.14367,30.95,132.832
1775503859.984,satellite-backup,56.393,7.554,0.13602,30.74,129.955
1775503865.65,satellite-backup,61.332,8.854,0.15419,25.2,141.199
1775503871.436,satellite-backup,55.973,9.684,0.1921,27.85,128.685
1775503877.1,satellite-backup,47.12,7.997,0.25645,32.86,109.121
1775503882.802,satellite-backup,61.521,8.523,0.12179,25.11,141.677
1775503888.504,satellite-backup,56.073,9.412,0.18844,24.46,129.083
1775503894.237,satellite-backup,63.396,6.018,0.19195,23.15,146.085
1775503899.894,satellite-backup,62.027,9.555,0.10786,28.23,141.929
1775503905.574,satellite-backup,55.22,8.701,0.24834,29.12,126.537
1775503911.301,satellite-backup,50.132,3.02,0.42534,29.46,115.994
1775503916.978,satellite-backup,47.593,4.116,0.33844,21.26,109.343
1775503922.718,satellite-backup,41.288,4.787,0.35889,27.67,94.449
1775503928.385,satellite-backup,51.487,7.735,0.21884,24.33,118.108
1775503934.074,satellite-backup,50.763,11.588,0.14807,31.46,117.275
1775503939.804,satellite-backup,43.784,13.186,0.11704,27.77,100.65
1775503945.458,satellite-backup,42.992,14.792,0.14437,30.32,98.103
1775503951.138,satellite-backup,44.375,14.484,0.10846,29.04,102.023
1775503956.81,satellite-backup,67.837,15.755,0.23286,33.25,156.519
1775503962.506,satellite-backup,65.074,15.627,0.41783,33.48,149.023
1775503968.199,satellite-backup,69.274,17.195,0.99821,32.88,158.697
1775503973.9,satellite-backup,72.409,19.422,1.43847,34.12,165.903
1775503979.597,satellite-backup,82.605,20.763,1.87431,34.32,189.543
1775503985.386,satellite-backup,83.653,23.872,2.40808,30.66,192.06
1775503991.078,satellite-backup,91.425,23.291,3.08563,34.73,210.229
1775503996.77,satellite-backup,95.822,24.539,3.72667,32.74,220.966
1775504002.505,satellite-backup,111.111,26.808,4.24384,38.34,256.28
1775504008.182,satellite-backup,112.484,30.421,4.79451,34.26,258.571
1775504013.919,satellite-backup,117.868,31.272,5.23031,30.03,270.416
1775504019.594,satellite-backup,121.501,32.782,5.63945,30.93,280.059
1775504025.311,satellite-backup,133.002,33.292,6.18569,33.46,306.936
1775504031.018,satellite-backup,142.414,34.003,6.6377,30.36,327.192
1775504036.71,satellite-backup,150.389,33.092,6.90666,38.07,346.088
1775504042.452,satellite-backup,157.22,41.038,7.22899,38.6,360.751
1775504048.141,satellite-backup,162.875,45.629,7.51826,35.92,374.24
1775504053.837,satellite-backup,166.054,45.243,7.73577,30.6,381.942
1775504059.549,satellite-backup,175.509,42.182,7.96242,34.79,403.62
1775504065.214,satellite-backup,172.658,46.764,8.25132,41.94,397.471
1775504070.909,satellite-backup,168.857,43.085,8.47859,35.18,388.052
1775504076.599,satellite-backup,178.846,43.34,8.49663,39.01,411.202
1775504082.293,satellite-backup,177.257,46.553,8.56813,36.22,407.361
1775504087.991,satellite-backup,171.665,45.799,8.40928,35.95,394.219
1775504093.67,satellite-backup,169.281,46.474,8.3028,28.9,388.554
1775504099.456,satellite-backup,171.438,46.418,8.39039,33.89,393.737
1775504105.125,satellite-backup,173.872,44.492,8.39925,31.58,401.361
1775504110.831,satellite-backup,184.116,41.53,8.45566,31.14,423.539
1775504116.588,satellite-backup,181.639,45.214,8.19182,30.09,417.138
1775504122.28,satellite-backup,176.008,44.425,8.02502,29.23,404.291
1775504128.025,satellite-backup,176.979,42.623,7.82831,27.35,407.111
1775504133.722,satellite-backup,171.936,40.98,7.61128,24.25,394.984
1775504139.393,satellite-backup,161.438,38.244,7.32052,28.54,372.135
1775504145.037,satellite-backup,161.859,37.373,6.98573,24.86,371.799
1775504150.779,satellite-backup,160.531,36.611,6.75239,23.27,369.728
1775504156.489,satellite-backup,153.301,35.937,6.2566,21.83,352.361
1775504162.15,satellite-backup,139.429,35.111,5.75841,25.79,320.727
1775504167.836,satellite-backup,136.342,30.806,5.36082,19.58,313.234
1775504173.568,satellite-backup,127.294,28.654,4.85922,21.2,293.113
1775504179.234,satellite-backup,115.809,25.574,4.28877,22.89,266.538
1775504184.946,satellite-backup,107.48,24.018,3.71744,21.58,247.468
1775504190.626,satellite-backup,94.535,23.361,3.3498,34.04,217.382
1775504196.299,satellite-backup,77.859,19.781,2.66843,35.71,179.416
1775504202.096,satellite-backup,84.69,15.961,2.17129,40.8,194.59
1775504207.806,satellite-backup,68.592,15.934,1.49798,34.35,158.495
1775504213.56,satellite-backup,67.685,16.159,1.09962,25.85,155.497
1775504219.237,satellite-backup,69.958,12.856,0.85307,22.41,160.485
1775504224.933,satellite-backup,64.019,14.346,0.72143,21.02,147.103
1775504230.625,satellite-backup,51.773,9.72,0.45096,26.84,118.262
1775504236.316,satellite-backup,47.575,10.697,0.45729,21.01,108.814
1775504242.057,satellite-backup,47.602,9.517,0.40439,24.25,108.69
1775504247.751,satellite-backup,40.967,8.917,0.32822,23.3,93.623
1775504253.419,satellite-backup,44.484,9.711,0.21318,29.02,102.749
1775504259.103,satellite-backup,49.272,10.702,0.23261,29.65,113.789
1775504264.764,satellite-backup,45.799,12.931,0.10759,41.59,105.695
1775504270.524,satellite-backup,51.832,9.645,0.05718,37.86,119.154
1775504276.239,satellite-backup,50.453,6.76,0.18513,28.16,115.152
1775504281.918,satellite-backup,43.143,7.662,0.2252,30.16,98.661
1775504287.612,satellite-backup,51.528,5.255,0.15667,33.89,119.13
1775504293.289,satellite-backup,44.125,6.483,0.16958,38.37,100.93
1775504298.973,satellite-backup,36.197,7.248,0.16598,29.76,83.268
1775504304.663,satellite-backup,37.171,5.656,0.21715,32.16,85.664
1775504310.446,satellite-backup,46.413,2.029,0.28198,38.22,106.832
1775504316.145,satellite-backup,52.765,2.912,0.24021,36.05,121.379
1775504321.882,satellite-backup,50.939,5.445,0.22956,33.1,117.897
1775504327.555,satellite-backup,51.22,5.224,0.14392,31.99,117.617
1775504333.233,satellite-backup,49.411,5.313,0.0,28.77,114.197
1775504338.915,satellite-backup,48.377,2.449,0.01492,27.0,111.298
1775504344.595,satellite-backup,50.684,5.283,0.08603,24.64,116.742
1775504350.277,satellite-backup,48.296,4.371,0.03086,26.02,110.878
1775504355.991,satellite-backup,51.707,5.635,0.00131,22.68,119.228
1775504361.67,satellite-backup,53.96,8.219,0.0,18.24,124.366
1775504367.457,satellite-backup,54.35,9.207,0.03797,26.49,124.731
1775504373.165,satellite-backup,57.916,9.87,0.13798,29.57,133.236
1775504378.869,satellite-backup,61.132,11.345,0.15536,37.37,140.162
1775504384.538,satellite-backup,76.133,12.109,0.10156,35.28,175.754
1775504390.22,satellite-backup,69.052,11.284,0.12388,36.23,158.185
1775504395.901,satellite-backup,56.599,12.098,0.21421,34.58,130.432
1775504401.571,satellite-backup,55.654,8.629,0.17594,32.56,127.926
1775504407.265,satellite-backup,67.311,8.087,0.27125,38.07,154.523
1775504412.961,satellite-backup,54.237,8.634,0.24499,37.68,124.541
1775504418.759,satellite-backup,56.948,12.089,0.25332,37.33,130.096
1775504424.453,satellite-backup,53.982,11.933,0.2939,30.05,124.445
1775504430.219,satellite-backup,48.01,15.147,0.24511,34.63,110.785
1775504435.925,satellite-backup,61.659,14.458,0.41561,28.75,142.028
1775504441.649,satellite-backup,55.635,14.847,0.48402,21.78,127.622
1775504447.34,satellite-backup,54.331,15.183,0.43531,31.64,124.323
1775504453.036,satellite-backup,58.241,10.977,0.60768,34.31,134.385
1775504458.777,satellite-backup,48.866,10.015,0.51565,30.89,112.199
1775504464.492,satellite-backup,47.92,9.103,0.36171,37.04,109.807
1775504470.172,satellite-backup,54.584,9.502,0.29312,39.28,126.329
1775504475.892,satellite-backup,55.973,9.838,0.17789,31.92,128.477
1775504481.561,satellite-backup,51.86,8.899,0.13196,24.75,119.006
1775504487.244,satellite-backup,52.634,10.693,0.1442,18.77,121.159
1775504492.939,satellite-backup,62.298,12.7,0.14507,25.68,142.818
1775504498.628,satellite-backup,54.931,11.412,0.10632,25.0,125.324
1775504504.36,satellite-backup,61.464,11.999,0.12603,27.83,141.671
1775504510.058,satellite-backup,56.391,10.113,0.13244,24.75,130.021
1775504515.777,satellite-backup,54.402,9.167,0.25029,23.11,125.499
1775504521.472,satellite-backup,51.369,7.413,0.29711,22.04,117.334
1775504527.152,satellite-backup,60.566,9.625,0.19028,26.1,139.183
1775504532.85,satellite-backup,64.307,9.256,0.19345,20.77,148.541
1775504538.529,satellite-backup,48.733,6.366,0.12694,23.96,112.519
1775504544.238,satellite-backup,48.464,5.839,0.16462,25.31,111.009
1775504549.899,satellite-backup,44.349,5.992,0.24201,27.82,101.446
1775504555.543,satellite-backup,49.797,11.444,0.0636,29.97,114.705
1775504561.242,satellite-backup,54.61,10.048,0.0862,27.53,125.563
1775504566.914,satellite-backup,62.056,9.269,0.1601,27.98,142.689
1775504572.67,satellite-backup,64.074,10.682,0.0,24.39,147.963
1775504578.354,satellite-backup,68.265,14.419,0.0,33.1,156.034
1775504584.018,satellite-backup,66.748,14.914,0.04615,29.56,154.033
1775504589.787,satellite-backup,62.941,14.668,0.13367,28.79,144.318
1775504595.482,satellite-backup,72.244,14.384,0.1515,35.72,166.671
1775504601.194,satellite-backup,70.468,11.575,0.22781,31.49,162.545
1775504606.943,satellite-backup,68.166,7.183,0.24252,32.62,156.15
1775504612.785,satellite-backup,70.287,4.997,0.27266,30.2,161.806
1775504618.451,satellite-backup,64.153,3.941,0.26586,29.25,146.876
1775504624.21,satellite-backup,60.214,7.179,0.20106,24.98,138.751
1775504629.898,satellite-backup,48.153,5.742,0.23521,26.72,110.822
1775504635.575,satellite-backup,47.084,7.697,0.10364,26.03,108.571
1775504641.258,satellite-backup,49.442,8.261,0.09108,25.98,114.729
1775504646.95,satellite-backup,54.217,8.435,0.09904,28.14,124.66
1775504652.669,satellite-backup,51.208,6.719,0.02445,30.16,117.568
1775504658.362,satellite-backup,54.446,8.851,0.118,32.79,124.805
1775504664.015,satellite-backup,61.533,7.119,0.02849,35.68,141.733
1775504669.79,satellite-backup,54.665,9.136,0.05255,31.3,126.049
1775504675.455,satellite-backup,59.045,7.314,0.27113,32.18,136.678
1775504681.195,satellite-backup,43.901,5.72,0.22041,30.16,101.206
1775504686.873,satellite-backup,44.581,6.939,0.14093,22.04,102.681
1775504692.535,satellite-backup,41.104,6.836,0.23417,26.77,94.841
1775504698.27,satellite-backup,38.895,7.125,0.16572,25.9,89.322
1775504703.945,satellite-backup,43.644,8.413,0.10775,23.42,100.192
1775504709.623,satellite-backup,38.008,10.397,0.21183,25.22,87.107
1775504715.316,satellite-backup,36.557,11.376,0.23542,30.0,82.857
1775504720.998,satellite-backup,44.744,10.404,0.11269,26.05,102.033
1775504726.83,satellite-backup,44.156,11.133,0.13476,18.04,102.058
1775504732.509,satellite-backup,51.163,9.292,0.08737,24.05,117.381
1775504738.282,satellite-backup,44.428,9.788,0.0,22.06,102.622
1775504743.96,satellite-backup,59.613,8.795,0.0,29.78,136.833
1775504749.639,satellite-backup,59.787,6.298,0.0,31.46,137.568
1775504755.34,satellite-backup,57.048,6.687,0.11934,34.11,131.239
