timestamp,link_id,latency_ms,jitter_ms,packet_loss_pct,bandwidth_util_pct,rtt_ms
1775502349.16,wifi,36.4,7.403,0.0,0.61,36.4
1775502354.844,wifi,32.4,3.13,0.0,0.27,32.4
1775502360.548,wifi,37.2,7.981,0.0,0.86,37.2
1775502366.233,wifi,32.6,1.949,0.0,0.47,32.6
1775502371.903,wifi,31.0,3.742,0.0,0.93,31.0
1775502377.587,wifi,37.4,7.829,0.0,0.16,37.4
1775502383.252,wifi,35.8,7.396,0.0,0.19,35.8
1775502388.976,wifi,32.4,1.14,0.0,0.64,32.4
1775502394.635,wifi,34.8,6.535,0.0,0.37,34.8
1775502400.283,wifi,33.4,1.14,0.0,0.21,33.4
1775502405.966,wifi,31.0,2.121,0.0,0.31,31.0
1775502411.635,wifi,33.0,2.646,0.0,0.58,33.0
1775502417.321,wifi,35.0,6.819,0.0,0.27,35.0
1775502422.965,wifi,32.4,2.408,0.0,12.87,32.4
1775502428.64,wifi,32.6,1.673,0.0,1.56,32.6
1775502434.311,wifi,33.6,4.159,0.0,0.33,33.6
1775502440.002,wifi,32.0,3.082,0.0,0.69,32.0
1775502445.681,wifi,33.2,2.049,0.0,1.39,33.2
1775502451.342,wifi,35.0,4.0,0.0,0.58,35.0
1775502457.001,wifi,33.0,1.581,0.0,0.29,33.0
1775502462.691,wifi,37.0,5.292,0.0,0.46,37.0
1775502468.352,wifi,34.2,3.114,0.0,0.17,34.2
1775502501.382,wifi,32.2,2.95,0.0,0.44,32.2
1775502507.054,wifi,33.4,2.881,0.0,0.82,33.4
1775502512.71,wifi,32.2,5.119,0.0,0.34,32.2
1775502518.416,wifi,34.2,7.596,0.0,0.18,34.2
1775502524.084,wifi,34.6,3.05,0.0,0.29,34.6
1775502529.756,wifi,31.6,1.14,0.0,0.35,31.6
1775502535.413,wifi,33.8,3.633,0.0,0.33,33.8
1775502541.074,wifi,33.6,3.912,0.0,12.71,33.6
1775502546.748,wifi,31.6,0.548,0.0,0.51,31.6
1775502552.453,wifi,35.8,5.357,0.0,0.82,35.8
1775502558.126,wifi,33.4,1.517,0.0,0.5,33.4
1775502563.792,wifi,32.0,3.0,0.0,1.17,32.0
1775502569.458,wifi,35.6,3.647,0.0,0.47,35.6
1775502575.129,wifi,36.6,4.615,0.0,0.54,36.6
1775502580.778,wifi,32.6,1.817,0.0,0.15,32.6
1775502586.481,wifi,41.4,4.037,0.0,0.54,41.4
1775502592.144,wifi,32.4,1.673,0.0,2.65,32.4
1775502597.823,wifi,33.0,2.55,0.0,0.3,33.0
1775502603.489,wifi,35.0,3.0,0.0,1.26,35.0
1775502609.149,wifi,31.6,1.673,0.0,0.71,31.6
1775502614.813,wifi,31.4,2.793,0.0,0.71,31.4
1775502620.496,wifi,33.0,1.414,0.0,1.12,33.0
1775502626.186,wifi,34.8,4.207,0.0,1.58,34.8
1775502631.881,wifi,31.8,1.789,0.0,0.74,31.8
1775502637.57,wifi,33.6,1.817,0.0,1.12,33.6
1775502643.239,wifi,31.4,0.894,0.0,5.07,31.4
1775502648.91,wifi,33.6,2.302,0.0,0.42,33.6
1775502654.587,wifi,44.0,16.233,0.0,0.86,44.0
1775502660.327,wifi,35.4,4.561,0.0,0.24,35.4
1775502666.051,wifi,31.0,1.225,0.0,0.37,31.0
1775502671.778,wifi,32.4,2.608,0.0,0.52,32.4
1775502677.469,wifi,33.6,4.93,0.0,0.49,33.6
1775502683.187,wifi,32.6,2.51,0.0,0.2,32.6
1775502688.912,wifi,31.6,1.517,0.0,0.27,31.6
1775502694.62,wifi,30.4,0.894,0.0,0.33,30.4
1775502700.309,wifi,31.2,1.643,0.0,0.5,31.2
1775502705.986,wifi,35.6,4.159,0.0,0.21,35.6
1775502711.679,wifi,32.6,3.647,0.0,0.17,32.6
1775502717.395,wifi,31.4,0.548,0.0,0.33,31.4
1775502723.1,wifi,31.8,1.483,0.0,0.44,31.8
1775502728.801,wifi,32.6,3.647,0.0,1.69,32.6
1775502734.513,wifi,34.2,3.899,0.0,0.33,34.2
1775502740.227,wifi,34.8,2.588,0.0,0.46,34.8
1775502745.938,wifi,32.6,1.817,0.0,0.57,32.6
1775502751.634,wifi,33.0,2.739,0.0,0.43,33.0
1775502757.356,wifi,30.4,2.191,0.0,0.19,30.4
1775502763.054,wifi,32.0,2.55,0.0,0.2,32.0
1775502768.7,wifi,32.0,2.828,0.0,0.06,32.0
1775502774.413,wifi,33.0,2.236,0.0,0.3,33.0
1775502780.112,wifi,31.4,1.673,0.0,0.82,31.4
1775502785.824,wifi,58.0,26.552,0.0,0.29,58.0
1775502791.554,wifi,53.6,21.197,0.0,0.71,53.6
1775502797.269,wifi,36.2,9.418,0.0,0.62,36.2
1775502802.952,wifi,37.0,6.964,0.0,0.51,37.0
1775502808.627,wifi,36.6,5.941,0.0,0.34,36.6
1775502814.345,wifi,32.0,1.871,0.0,0.5,32.0
1775502820.05,wifi,32.6,1.817,0.0,0.27,32.6
1775502825.765,wifi,34.2,3.834,0.0,0.52,34.2
1775502831.475,wifi,31.6,1.949,0.0,0.44,31.6
1775502837.153,wifi,31.8,1.789,0.0,0.55,31.8
1775502842.853,wifi,30.8,1.483,0.0,0.46,30.8
1775502848.563,wifi,31.4,1.14,0.0,0.55,31.4
1775502854.331,wifi,31.6,2.702,0.0,0.32,31.6
1775502860.045,wifi,32.0,1.414,0.0,0.07,32.0
1775502865.702,wifi,36.2,6.76,0.0,0.72,36.2
1775502871.392,wifi,32.4,1.517,0.0,0.54,32.4
1775502877.101,wifi,31.6,1.817,0.0,0.41,31.6
1775502882.758,wifi,32.6,1.949,0.0,0.71,32.6
1775502888.462,wifi,32.6,1.817,0.0,0.45,32.6
1775502894.149,wifi,46.6,28.254,0.0,0.73,46.6
1775502899.847,wifi,31.4,1.949,0.0,0.45,31.4
1775502905.548,wifi,32.8,3.114,0.0,0.68,32.8
1775502911.209,wifi,33.8,1.483,0.0,0.34,33.8
1775502916.879,wifi,31.6,1.673,0.0,0.16,31.6
1775502922.549,wifi,33.0,4.0,0.0,0.22,33.0
1775502928.22,wifi,32.6,1.817,0.0,0.32,32.6
1775502933.94,wifi,32.2,1.483,0.0,0.68,32.2
1775502939.685,wifi,34.6,5.941,0.0,0.32,34.6
1775502945.404,wifi,33.0,2.55,0.0,0.44,33.0
1775502951.095,wifi,33.8,6.301,0.0,0.21,33.8
1775502956.766,wifi,31.6,1.342,0.0,0.16,31.6
1775502962.446,wifi,32.2,0.447,0.0,0.57,32.2
1775502968.228,wifi,31.6,2.302,0.0,0.81,31.6
1775502973.971,wifi,31.0,1.0,0.0,0.29,31.0
1775502979.668,wifi,31.8,1.924,0.0,0.33,31.8
1775502985.344,wifi,31.8,0.837,0.0,0.29,31.8
1775502991.023,wifi,31.8,2.588,0.0,0.49,31.8
1775502996.715,wifi,34.8,6.38,0.0,0.57,34.8
1775503002.404,wifi,33.0,2.55,0.0,0.34,33.0
1775503008.084,wifi,30.6,1.14,0.0,0.29,30.6
1775503013.754,wifi,49.6,32.929,0.0,0.24,49.6
1775503019.468,wifi,47.0,32.985,0.0,0.3,47.0
1775503025.209,wifi,32.4,1.673,0.0,0.57,32.4
1775503030.876,wifi,32.4,0.894,0.0,0.71,32.4
1775503036.624,wifi,32.8,2.588,0.0,0.72,32.8
1775503042.359,wifi,32.6,1.14,0.0,0.66,32.6
1775503048.112,wifi,30.8,2.387,0.0,0.52,30.8
1775503053.784,wifi,33.2,1.924,0.0,0.42,33.2
1775503059.443,wifi,33.0,0.707,0.0,0.39,33.0
1775503065.136,wifi,33.0,1.414,0.0,0.38,33.0
1775503070.858,wifi,31.6,1.14,0.0,0.21,31.6
1775503076.532,wifi,30.4,1.342,0.0,0.18,30.4
1775503082.203,wifi,31.2,3.033,0.0,0.31,31.2
1775503087.859,wifi,32.2,1.789,0.0,0.54,32.2
1775503093.508,wifi,33.0,1.0,0.0,0.07,33.0
1775503099.246,wifi,32.2,2.168,0.0,0.2,32.2
1775503104.992,wifi,32.2,3.271,0.0,0.27,32.2
1775503110.665,wifi,32.2,1.304,0.0,0.52,32.2
1775503116.377,wifi,31.6,1.517,0.0,0.1,31.6
1775503122.117,wifi,31.6,1.517,0.0,0.27,31.6
1775503127.84,wifi,32.2,1.789,0.0,0.42,32.2
1775503133.535,wifi,32.2,1.304,0.0,0.42,32.2
1775503139.252,wifi,33.2,2.95,0.0,0.39,33.2
1775503144.92,wifi,31.2,2.49,0.0,0.61,31.2
1775503150.637,wifi,32.4,2.702,0.0,0.21,32.4
1775503156.385,wifi,30.2,0.837,0.0,1.22,30.2
1775503162.044,wifi,32.8,0.447,0.0,2.5,32.8
1775503167.745,wifi,31.8,1.304,0.0,0.25,31.8
1775503173.512,wifi,31.8,2.95,0.0,0.6,31.8
1775503179.266,wifi,31.6,1.14,0.0,0.52,31.6
1775503185.049,wifi,31.4,2.074,0.0,0.48,31.4
1775503190.727,wifi,32.0,1.0,0.0,0.23,32.0
1775503196.409,wifi,32.4,1.949,0.0,0.51,32.4
1775503202.122,wifi,35.8,8.106,0.0,0.29,35.8
1775503207.858,wifi,33.2,2.28,0.0,0.25,33.2
1775503213.607,wifi,33.2,1.924,0.0,0.17,33.2
1775503219.293,wifi,31.6,1.342,0.0,0.49,31.6
1775503225.069,wifi,32.6,1.817,0.0,1.3,32.6
1775503230.833,wifi,32.4,3.507,0.0,0.62,32.4
1775503236.597,wifi,32.6,0.548,0.0,0.81,32.6
1775503242.256,wifi,31.8,2.775,0.0,0.61,31.8
1775503247.95,wifi,32.8,1.789,0.0,0.76,32.8
1775503253.633,wifi,32.0,2.0,0.0,0.65,32.0
1775503259.386,wifi,31.8,0.837,0.0,0.73,31.8
1775503265.145,wifi,32.6,1.517,0.0,0.7,32.6
1775503270.795,wifi,33.4,0.894,0.0,0.58,33.4
1775503276.504,wifi,34.2,2.775,0.0,0.69,34.2
1775503282.202,wifi,32.8,3.564,0.0,0.56,32.8
1775503287.908,wifi,32.8,3.701,0.0,0.51,32.8
1775503293.67,wifi,32.0,1.0,0.0,0.41,32.0
1775503299.364,wifi,35.8,11.323,0.0,0.65,35.8
1775503305.058,wifi,30.6,1.14,0.0,0.38,30.6
1775503310.741,wifi,31.0,1.0,0.0,0.68,31.0
1775503316.581,wifi,34.4,2.966,0.0,0.75,34.4
1775503322.27,wifi,34.8,2.588,0.0,0.44,34.8
1775503327.954,wifi,33.2,3.271,0.0,0.6,33.2
1775503333.677,wifi,38.4,9.29,0.0,0.5,38.4
1775503339.425,wifi,32.0,1.0,0.0,0.26,32.0
1775503345.184,wifi,31.4,0.894,0.0,0.67,31.4
1775503350.875,wifi,31.6,2.302,0.0,0.43,31.6
1775503356.657,wifi,34.6,3.975,0.0,0.39,34.6
1775503362.423,wifi,33.0,2.121,0.0,0.78,33.0
1775503368.145,wifi,31.8,0.837,0.0,0.51,31.8
1775503373.972,wifi,66.6,72.393,0.0,0.43,66.6
1775503379.664,wifi,44.6,28.219,0.0,0.72,44.6
1775503385.413,wifi,39.0,17.464,0.0,0.52,39.0
1775503391.199,wifi,35.0,6.745,0.0,0.55,35.0
1775503396.937,wifi,56.4,24.805,0.0,0.7,56.4
1775503402.632,wifi,37.4,5.03,0.0,0.26,37.4
1775503408.342,wifi,33.8,2.588,0.0,0.55,33.8
1775503414.027,wifi,32.4,1.14,0.0,0.4,32.4
1775503419.735,wifi,31.4,1.517,0.0,0.37,31.4
1775503425.411,wifi,39.4,12.837,0.0,0.55,39.4
1775503431.169,wifi,33.4,1.949,0.0,0.37,33.4
1775503436.931,wifi,34.2,4.55,0.0,0.67,34.2
1775503442.658,wifi,31.6,1.673,0.0,1.31,31.6
1775503448.363,wifi,32.6,3.286,0.0,1.19,32.6
1775503454.053,wifi,30.8,1.095,0.0,0.7,30.8
1775503459.744,wifi,32.2,0.837,0.0,0.67,32.2
1775503465.418,wifi,41.8,21.603,0.0,0.88,41.8
1775503471.17,wifi,33.0,1.581,0.0,0.19,33.0
1775503476.863,wifi,31.2,1.483,0.0,0.58,31.2
1775503482.54,wifi,33.0,2.236,0.0,0.79,33.0
1775503488.225,wifi,32.6,1.342,0.0,0.57,32.6
1775503493.932,wifi,30.4,2.608,0.0,0.76,30.4
1775503499.605,wifi,31.4,1.14,0.0,0.56,31.4
1775503505.299,wifi,32.4,0.548,0.0,0.77,32.4
1775503510.99,wifi,32.6,1.517,0.0,0.59,32.6
1775503516.706,wifi,36.2,5.495,0.0,0.38,36.2
1775503522.454,wifi,33.2,2.49,0.0,0.69,33.2
1775503528.113,wifi,32.4,2.302,0.0,1.34,32.4
1775503533.776,wifi,33.2,2.168,0.0,0.71,33.2
1775503539.443,wifi,31.8,1.643,0.0,1.54,31.8
1775503545.148,wifi,32.2,1.095,0.0,0.58,32.2
1775503550.835,wifi,31.8,2.49,0.0,0.84,31.8
1775503556.689,wifi,34.6,6.768,0.0,0.38,34.6
1775503562.383,wifi,34.4,3.362,0.0,0.75,34.4
1775503568.063,wifi,34.8,3.564,0.0,0.95,34.8
1775503573.768,wifi,32.0,2.0,0.0,0.8,32.0
1775503579.462,wifi,35.4,6.58,0.0,1.23,35.4
1775503585.178,wifi,31.4,3.05,0.0,1.19,31.4
1775503590.878,wifi,32.2,0.837,0.0,1.23,32.2
1775503596.603,wifi,31.6,0.548,0.0,0.45,31.6
1775503602.356,wifi,32.4,2.191,0.0,0.52,32.4
1775503608.095,wifi,33.4,1.817,0.0,0.21,33.4
1775503613.761,wifi,31.8,2.28,0.0,0.79,31.8
1775503619.437,wifi,32.8,2.168,0.0,0.45,32.8
1775503625.103,wifi,32.2,2.28,0.0,0.49,32.2
1775503630.805,wifi,33.4,1.673,0.0,0.59,33.4
1775503636.561,wifi,31.8,2.775,0.0,0.56,31.8
1775503642.243,wifi,34.6,5.177,0.0,0.72,34.6
1775503647.924,wifi,31.4,2.966,0.0,0.76,31.4
1775503653.62,wifi,36.4,8.385,0.0,0.59,36.4
1775503659.352,wifi,31.6,1.14,0.0,0.25,31.6
1775503665.108,wifi,29.0,1.581,0.0,0.61,29.0
1775503670.775,wifi,32.4,1.14,0.0,0.6,32.4
1775503676.449,wifi,31.8,2.683,0.0,0.62,31.8
1775503682.148,wifi,35.4,5.32,0.0,0.72,35.4
1775503687.968,wifi,31.6,1.949,0.0,0.73,31.6
1775503693.646,wifi,32.8,3.421,0.0,0.61,32.8
1775503699.322,wifi,31.4,1.14,0.0,0.76,31.4
1775503705.082,wifi,32.0,1.732,0.0,0.93,32.0
1775503710.821,wifi,33.2,4.817,0.0,1.18,33.2
1775503716.547,wifi,32.6,1.949,0.0,0.71,32.6
1775503722.231,wifi,33.2,2.387,0.0,0.95,33.2
1775503727.902,wifi,31.6,1.14,0.0,1.1,31.6
1775503733.584,wifi,32.4,1.14,0.0,0.88,32.4
1775503739.323,wifi,85.0,38.878,0.0,0.51,85.0
1775503745.035,wifi,31.4,0.548,0.0,0.66,31.4
1775503750.722,wifi,35.0,7.382,0.0,0.52,35.0
1775503756.377,wifi,31.8,1.789,0.0,0.54,31.8
1775503762.079,wifi,32.6,0.548,0.0,0.99,32.6
1775503767.827,wifi,31.4,0.548,0.0,0.78,31.4
1775503773.494,wifi,32.2,1.924,0.0,0.76,32.2
1775503779.195,wifi,32.6,2.51,0.0,0.85,32.6
1775503784.884,wifi,31.6,1.517,0.0,1.03,31.6
1775503790.576,wifi,31.8,1.304,0.0,0.81,31.8
1775503796.261,wifi,30.8,1.304,0.0,0.62,30.8
1775503801.95,wifi,33.2,1.924,0.0,0.79,33.2
1775503807.677,wifi,32.2,2.168,0.0,0.88,32.2
1775503813.381,wifi,31.4,1.817,0.0,0.81,31.4
1775503819.03,wifi,32.4,0.894,0.0,0.75,32.4
1775503824.698,wifi,31.8,1.924,0.0,0.99,31.8
1775503830.394,wifi,32.0,1.414,0.0,0.94,32.0
1775503836.096,wifi,34.0,4.528,0.0,1.07,34.0
1775503841.784,wifi,32.4,2.702,0.0,1.49,32.4
1775503847.475,wifi,32.0,1.732,0.0,0.92,32.0
1775503853.198,wifi,41.4,20.513,0.0,0.55,41.4
1775503858.901,wifi,32.4,2.302,0.0,1.15,32.4
1775503864.633,wifi,32.8,2.588,0.0,0.98,32.8
1775503870.423,wifi,31.6,1.517,0.0,1.02,31.6
1775503876.097,wifi,32.6,2.074,0.0,1.37,32.6
1775503881.79,wifi,30.4,2.302,0.0,0.94,30.4
1775503887.454,wifi,31.2,1.304,0.0,1.91,31.2
1775503893.228,wifi,43.8,25.292,0.0,1.5,43.8
1775503898.892,wifi,32.8,2.049,0.0,1.24,32.8
1775503904.569,wifi,35.2,6.301,0.0,0.53,35.2
1775503910.251,wifi,34.2,1.304,0.0,0.85,34.2
1775503915.976,wifi,33.6,1.14,0.0,1.15,33.6
1775503921.711,wifi,32.8,2.28,0.0,1.6,32.8
1775503927.38,wifi,43.8,20.03,0.0,1.26,43.8
1775503933.061,wifi,32.0,1.732,0.0,1.47,32.0
1775503938.769,wifi,36.0,5.244,0.0,1.1,36.0
1775503944.455,wifi,33.2,3.033,0.0,1.64,33.2
1775503950.121,wifi,31.6,1.342,0.0,1.15,31.6
1775503955.804,wifi,31.6,2.881,0.0,1.24,31.6
1775503961.503,wifi,31.2,1.643,0.0,1.45,31.2
1775503967.198,wifi,33.4,1.949,0.0,4.11,33.4
1775503972.857,wifi,31.6,2.51,0.0,0.94,31.6
1775503978.58,wifi,31.6,1.817,0.0,0.54,31.6
1775503984.371,wifi,32.2,1.643,0.0,0.52,32.2
1775503990.058,wifi,31.0,1.0,0.0,0.52,31.0
1775503995.765,wifi,33.4,4.393,0.0,0.48,33.4
1775504001.464,wifi,36.2,12.317,0.0,0.34,36.2
1775504007.17,wifi,42.4,12.798,0.0,0.92,42.4
1775504012.916,wifi,33.4,1.14,0.0,0.34,33.4
1775504018.592,wifi,39.4,8.385,0.0,0.19,39.4
1775504024.299,wifi,33.6,2.966,0.0,0.22,33.6
1775504029.985,wifi,31.8,1.483,0.0,0.56,31.8
1775504035.707,wifi,33.8,5.805,0.0,0.52,33.8
1775504041.449,wifi,31.0,2.0,0.0,0.74,31.0
1775504047.127,wifi,32.0,1.581,0.0,0.53,32.0
1775504052.829,wifi,32.6,2.302,0.0,0.54,32.6
1775504058.533,wifi,33.8,4.658,0.0,0.51,33.8
1775504064.212,wifi,33.0,2.0,0.0,0.69,33.0
1775504069.905,wifi,31.4,1.517,0.0,0.84,31.4
1775504075.592,wifi,33.6,1.817,0.0,1.19,33.6
1775504081.286,wifi,32.8,0.837,0.0,1.03,32.8
1775504086.974,wifi,32.8,1.789,0.0,0.29,32.8
1775504092.666,wifi,32.0,1.225,0.0,1.13,32.0
1775504098.453,wifi,99.0,98.166,0.0,0.63,99.0
1775504104.114,wifi,70.8,85.092,0.0,1.01,70.8
1775504109.818,wifi,31.8,2.49,0.0,1.21,31.8
1775504115.506,wifi,32.6,3.507,0.0,1.62,32.6
1775504121.276,wifi,32.6,0.548,0.0,0.79,32.6
1775504127.02,wifi,32.6,3.209,0.0,0.84,32.6
1775504132.711,wifi,31.4,2.608,0.0,0.9,31.4
1775504138.392,wifi,31.4,1.14,0.0,0.89,31.4
1775504144.033,wifi,31.2,0.447,0.0,0.95,31.2
1775504149.706,wifi,31.0,1.225,0.0,0.76,31.0
1775504155.475,wifi,33.6,6.427,0.0,0.65,33.6
1775504161.144,wifi,31.4,1.14,0.0,0.52,31.4
1775504166.831,wifi,32.4,0.894,0.0,0.62,32.4
1775504172.526,wifi,32.4,0.894,0.0,0.88,32.4
1775504178.218,wifi,32.2,0.837,0.0,0.57,32.2
1775504183.93,wifi,32.4,1.342,0.0,1.07,32.4
1775504189.611,wifi,30.8,0.447,0.0,1.07,30.8
1775504195.286,wifi,31.0,2.345,0.0,0.62,31.0
1775504201.033,wifi,32.8,1.304,0.0,0.71,32.8
1775504206.792,wifi,34.0,5.05,0.0,0.71,34.0
1775504212.559,wifi,31.8,2.588,0.0,0.61,31.8
1775504218.23,wifi,31.4,1.14,0.0,0.77,31.4
1775504223.921,wifi,31.2,2.775,0.0,0.69,31.2
1775504229.616,wifi,32.2,2.28,0.0,2.26,32.2
1775504235.299,wifi,32.2,2.168,0.0,0.96,32.2
1775504241.054,wifi,32.2,1.643,0.0,1.01,32.2
1775504246.741,wifi,31.6,1.517,0.0,1.2,31.6
1775504252.406,wifi,30.6,1.517,0.0,0.69,30.6
1775504258.092,wifi,32.4,3.209,0.0,0.83,32.4
1775504263.762,wifi,33.2,2.95,0.0,0.76,33.2
1775504269.508,wifi,33.4,0.894,0.0,1.67,33.4
1775504275.23,wifi,41.0,12.349,0.0,1.03,41.0
1775504280.915,wifi,31.4,1.342,0.0,1.08,31.4
1775504286.597,wifi,34.8,3.421,0.0,1.15,34.8
1775504292.284,wifi,32.4,1.14,0.0,1.31,32.4
1775504297.971,wifi,32.0,2.0,0.0,1.53,32.0
1775504303.645,wifi,33.8,2.864,0.0,0.8,33.8
1775504309.348,wifi,31.0,2.739,0.0,0.89,31.0
1775504315.143,wifi,32.2,0.837,0.0,0.68,32.2
1775504320.866,wifi,31.6,1.342,0.0,1.18,31.6
1775504326.547,wifi,32.0,1.0,0.0,0.82,32.0
1775504332.219,wifi,32.0,0.707,0.0,0.56,32.0
1775504337.903,wifi,32.2,3.033,0.0,1.17,32.2
1775504343.582,wifi,32.0,0.707,0.0,0.81,32.0
1775504349.265,wifi,34.4,2.408,0.0,0.57,34.4
1775504354.989,wifi,32.4,1.673,0.0,0.79,32.4
1775504360.663,wifi,31.4,2.702,0.0,0.55,31.4
1775504366.365,wifi,32.4,1.14,0.0,1.28,32.4
1775504372.15,wifi,33.2,1.304,0.0,1.01,33.2
1775504377.852,wifi,32.2,1.789,0.0,0.18,32.2
1775504383.533,wifi,33.8,2.588,0.0,0.56,33.8
1775504389.218,wifi,33.2,1.483,0.0,0.66,33.2
1775504394.897,wifi,32.8,1.483,0.0,0.53,32.8
1775504400.562,wifi,31.4,2.51,0.0,0.44,31.4
1775504406.248,wifi,32.0,0.707,0.0,0.92,32.0
1775504411.948,wifi,29.2,2.28,0.0,0.61,29.2
1775504417.67,wifi,32.8,3.033,0.0,0.81,32.8
1775504423.444,wifi,36.6,7.925,0.0,1.0,36.6
1775504429.201,wifi,32.4,2.51,0.0,1.21,32.4
1775504434.911,wifi,34.6,8.678,0.0,0.42,34.6
1775504440.629,wifi,32.2,1.304,0.0,1.26,32.2
1775504446.335,wifi,32.4,2.074,0.0,0.26,32.4
1775504452.022,wifi,32.2,1.643,0.0,0.74,32.2
1775504457.761,wifi,31.4,2.191,0.0,0.36,31.4
1775504463.484,wifi,83.0,83.499,0.0,0.34,83.0
1775504469.164,wifi,31.0,1.871,0.0,0.77,31.0
1775504474.871,wifi,32.0,0.707,0.0,1.1,32.0
1775504480.559,wifi,35.4,6.465,0.0,0.57,35.4
1775504486.227,wifi,32.2,1.789,0.0,0.38,32.2
1775504491.924,wifi,31.6,1.673,0.0,0.93,31.6
1775504497.62,wifi,32.8,2.588,0.0,0.63,32.8
1775504503.323,wifi,32.8,0.447,0.0,0.57,32.8
1775504509.043,wifi,30.8,1.924,0.0,1.1,30.8
1775504514.771,wifi,32.0,0.707,0.0,0.74,32.0
1775504520.456,wifi,39.0,8.602,0.0,0.75,39.0
1775504526.139,wifi,32.0,1.225,0.0,0.26,32.0
1775504531.825,wifi,32.6,1.14,0.0,0.82,32.6
1775504537.527,wifi,35.0,5.612,0.0,0.56,35.0
1775504543.223,wifi,30.6,2.191,0.0,0.94,30.6
1775504548.896,wifi,32.4,1.342,0.0,1.0,32.4
1775504554.54,wifi,35.2,6.14,0.0,0.48,35.2
1775504560.208,wifi,31.8,0.837,0.0,0.98,31.8
1775504565.91,wifi,31.6,1.342,0.0,0.59,31.6
1775504571.659,wifi,32.4,1.14,0.0,0.56,32.4
1775504577.348,wifi,33.2,2.168,0.0,0.93,33.2
1775504583.015,wifi,32.0,1.225,0.0,1.2,32.0
1775504588.71,wifi,32.2,1.924,0.0,1.7,32.2
1775504594.474,wifi,36.8,5.933,0.0,0.86,36.8
1775504600.18,wifi,34.2,2.49,0.0,0.81,34.2
1775504605.932,wifi,42.2,25.054,0.0,0.3,42.2
1775504611.679,wifi,60.0,33.091,0.0,1.14,60.0
1775504617.434,wifi,35.4,6.309,0.0,0.8,35.4
1775504623.208,wifi,32.4,1.517,0.0,0.66,32.4
1775504628.895,wifi,31.4,1.949,0.0,0.65,31.4
1775504634.561,wifi,32.4,4.159,0.0,0.77,32.4
1775504640.255,wifi,32.4,1.949,0.0,0.61,32.4
1775504645.941,wifi,33.4,3.362,0.0,0.91,33.4
1775504651.664,wifi,34.2,6.723,0.0,0.73,34.2
1775504657.349,wifi,32.6,4.45,0.0,1.15,32.6
1775504663.012,wifi,35.4,5.03,0.0,1.2,35.4
1775504668.719,wifi,34.2,3.962,0.0,0.7,34.2
1775504674.45,wifi,32.2,1.643,0.0,0.8,32.2
1775504680.192,wifi,31.2,0.837,0.0,0.83,31.2
1775504685.871,wifi,32.6,1.517,0.0,1.12,32.6
1775504691.531,wifi,33.4,3.286,0.0,0.57,33.4
1775504697.199,wifi,43.4,26.169,0.0,1.08,43.4
1775504702.931,wifi,32.8,3.114,0.0,0.63,32.8
1775504708.607,wifi,31.4,1.673,0.0,0.76,31.4
1775504714.312,wifi,33.0,1.581,0.0,1.24,33.0
1775504719.995,wifi,39.2,7.563,0.0,1.06,39.2
1775504725.754,wifi,31.0,1.225,0.0,1.49,31.0
